Dep_Time,Arrival_Time,Duration,Total_Stops,date,month,Airline_Air India,Airline_IndiGo,Airline_Jet Airways,Airline_Multiple carriers,Airline_SpiceJet,Source_Banglore,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Delhi,Price
17,22,1745,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12692
8,18,610,2,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10697
10,12,155,0,27,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3384
7,22,940,1,5,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6734
20,9,800,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
21,24,170,0,24,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5228
9,11,1545,1,24,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8891
8,10,140,0,27,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3384
8,21,780,1,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17057
19,24,265,1,4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3480
10,12,170,0,5,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4423
6,5,1330,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14178
9,13,270,1,24,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4760
20,10,800,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14151
20,16,1220,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12681
11,14,195,0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4886
10,13,155,0,21,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3807
5,7,155,0,18,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
8,12,290,1,3,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5694
9,19,600,1,24,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10197
24,2,170,0,15,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4077
6,18,705,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14781
12,14,155,0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5224
21,0,160,0,24,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
6,5,1330,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8586
12,13,1515,1,21,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7662
10,19,535,1,3,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18550
17,23,385,1,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8610
7,10,180,0,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
10,5,1165,2,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12009
17,21,1685,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14151
5,8,170,0,4,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4729
5,8,170,0,3,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7931
12,13,1505,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12898
7,4,1295,1,3,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16289
21,19,1295,2,6,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13292
8,21,780,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7618
18,2,435,1,15,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13377
8,24,955,1,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5192
12,19,455,1,24,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7268
20,10,800,1,24,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12384
4,7,170,0,15,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5694
9,16,420,2,18,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16338
13,2,750,1,6,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7198
8,19,650,1,21,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6540
20,21,90,0,6,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3210
7,10,155,0,18,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3873
11,14,165,0,21,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4483
17,22,340,1,15,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6752
7,10,175,0,4,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
20,9,745,1,5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10203
22,1,140,0,18,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3873
13,14,80,0,27,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2017
8,5,1215,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8586
23,10,695,1,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31825
2,4,1570,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
20,2,305,1,6,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6593
21,0,175,0,24,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3971
19,19,1415,1,3,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16289
10,10,1450,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9314
18,21,180,0,21,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4030
14,21,420,1,6,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13587
20,18,1295,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9314
21,7,625,1,15,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6253
8,24,955,1,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5192
9,14,1700,2,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16372
12,14,170,0,24,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5403
12,19,440,1,27,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11200
12,14,145,0,6,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3858
16,18,155,0,4,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4174
18,21,185,0,27,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5411
17,18,90,0,15,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3175
15,17,140,0,24,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3858
20,5,520,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13941
13,19,1800,2,15,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12182
17,20,180,0,21,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4990
20,22,1540,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10539
10,13,175,0,3,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6860
15,18,175,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8001
23,19,1210,1,27,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
17,23,385,1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8085
0,3,170,0,27,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3419
17,20,165,0,24,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6565
5,19,805,2,27,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9254
7,10,220,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6857
7,1,1100,2,5,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12140
9,11,145,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3841
8,20,685,1,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14781
10,8,1300,1,18,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8372
17,23,1830,3,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8607
10,21,660,1,24,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13587
21,4,450,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15554
21,20,1360,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
12,14,90,0,24,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4392
17,20,165,0,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6961
10,23,795,1,18,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8907
9,22,835,1,15,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6442
14,24,570,1,15,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8586
13,19,1820,2,15,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13486
20,21,75,0,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3100
18,4,2070,2,3,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15812
18,21,185,0,24,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5201
8,21,825,2,3,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9413
20,19,1380,2,6,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13591
3,4,85,0,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5678
8,23,895,1,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6781
19,11,1005,1,21,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7832
16,19,1610,1,3,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14053
20,10,800,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10703
18,2,480,1,15,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13727
13,21,480,1,24,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7408
14,11,1280,1,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20800
13,8,1100,2,6,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11911
7,10,160,0,4,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5403
10,19,575,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13469
21,13,910,2,6,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11270
21,7,590,1,24,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6152
8,4,1225,1,27,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12452
16,16,1430,1,15,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
12,22,635,1,18,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8216
6,20,800,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13626
7,21,855,2,3,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7084
5,19,860,1,5,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7575
8,9,1475,1,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6781
7,10,180,0,6,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6478
6,7,80,0,15,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2385
13,21,480,1,18,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9385
8,11,175,0,18,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5048
20,2,305,1,6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5058
6,13,440,1,21,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11269
19,2,390,1,4,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7363
15,4,800,1,3,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15764
10,4,1105,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
15,13,1320,2,6,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10919
18,19,1530,1,15,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
6,23,1045,2,5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11883
22,1,140,0,21,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3847
20,21,90,0,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5678
7,23,930,1,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8662
14,4,865,1,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12898
21,0,175,0,5,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4423
18,8,875,1,6,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8991
18,23,295,1,15,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5409
9,16,455,1,27,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6442
12,22,590,2,24,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9941
7,21,880,2,21,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6494
17,2,510,1,24,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7198
6,9,170,0,3,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7110
19,10,875,1,3,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11087
20,23,155,0,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
7,10,175,0,15,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
10,19,575,1,5,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14151
6,19,780,1,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10791
7,9,1555,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7980
5,7,1535,1,27,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6587
7,9,135,0,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687
19,19,1470,2,15,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13307
15,16,85,0,24,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2050
9,19,600,1,5,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10197
21,24,170,0,24,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4668
13,16,170,0,24,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4990
6,8,90,0,24,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4049
9,21,720,1,15,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7933
9,11,90,0,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4049
7,4,1280,1,27,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6645
9,10,90,0,18,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8040
13,2,755,1,21,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8098
2,19,1005,1,6,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
19,8,780,1,18,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12284
15,19,1680,1,6,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
20,23,170,0,4,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4990
17,11,1030,2,18,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12568
14,24,570,1,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11841
2,13,620,1,15,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18371
10,18,475,1,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23267
10,24,840,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13067
22,0,140,0,21,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5277
17,8,865,2,27,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13879
17,20,155,0,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4174
20,19,1410,2,5,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10178
12,4,1000,2,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13882
20,22,165,0,21,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4878
10,13,170,0,27,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4668
20,23,1595,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
9,21,735,1,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7005
2,13,620,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12898
4,19,925,1,15,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9929
10,19,540,1,6,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14714
5,8,170,0,21,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6094
12,23,680,1,3,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16736
11,14,175,0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
5,13,460,1,18,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8882
8,19,660,1,5,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10197
20,23,155,0,5,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
8,13,350,1,3,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13628
15,18,190,0,27,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6216
5,7,1535,1,21,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7480
10,16,375,1,6,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11936
8,11,135,0,18,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3859
20,10,845,1,5,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8586
21,0,175,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21730
17,2,500,1,6,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6628
12,8,1195,2,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10151
17,14,1285,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11467
5,10,295,1,15,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7010
18,21,180,0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
13,16,180,0,3,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8033
11,14,175,0,18,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
21,2,315,1,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6911
20,19,1380,2,27,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14300
7,1,1100,2,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13033
4,7,170,0,24,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3943
10,12,175,0,3,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6205
12,21,570,1,3,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14871
3,4,85,0,18,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5678
12,19,465,1,6,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16108
21,10,775,1,3,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17261
6,9,160,0,5,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3311
12,14,155,0,4,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4174
17,20,170,0,6,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
22,13,920,1,3,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8425
11,14,175,0,15,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
11,20,540,1,6,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5281
8,4,1225,1,3,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17549
8,21,780,1,6,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13797
8,11,170,0,4,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
18,10,955,1,6,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7258
13,2,765,1,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18192
10,5,1165,2,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13899
14,21,400,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
10,10,1450,1,5,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14151
15,2,620,1,3,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15147
8,11,175,0,15,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3898
5,16,665,1,15,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6818
16,12,1170,1,15,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14781
15,24,500,2,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5192
6,13,425,2,27,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14441
20,21,1480,1,24,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14151
20,23,220,1,18,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4226
20,19,1380,2,27,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13381
5,19,845,1,15,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10678
12,19,440,1,27,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12242
3,4,85,0,21,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4995
21,4,450,1,6,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
22,1,140,0,15,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3841
20,12,960,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9663
12,14,155,0,18,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5224
7,19,730,1,18,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14533
23,0,90,0,24,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2017
19,22,185,0,6,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5769
11,19,485,1,21,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11622
